player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate,Team,contribution_ratio,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points,dim1,dim2
jeeva kumar,All-Rounder,6,5,2,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6187027,2.6789792
jeeva kumar,All-Rounder,7,4,3,9,0,0,0,6,0,0.9,0.8571428571428571,Bengal Warriors,0.04744525547445255,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8431325,6.848898
jishnu,Raider,1,0,2,12,11,2,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.969275,-3.9633842
jishnu,Raider,2,0,0,11,17,3,0,0,0,0.3793103448275862,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.060701,-5.3674903
jishnu,Raider,3,0,1,12,1,1,0,0,0,0.8571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.479533,-1.5129498
jishnu,Raider,4,0,4,14,6,6,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.481524,-7.754242
jishnu,Raider,5,0,3,12,6,1,0,0,0,0.631578947368421,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.970586,-1.8338966
jishnu,Raider,6,0,0,14,8,4,0,0,0,0.6086956521739131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59284,-7.232207
jishnu,Raider,7,0,5,10,5,2,0,0,0,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.591706,-2.8047304
jitesh joshi,All-Rounder,1,4,5,6,0,0,0,1,0,0.8571428571428571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1616747,4.33938
jitesh joshi,All-Rounder,2,9,3,9,0,0,0,6,0,0.9,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0751185,2.7729037
jitesh joshi,All-Rounder,3,3,7,8,0,0,0,9,0,0.8888888888888888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0894706,6.642109
jitesh joshi,All-Rounder,4,5,7,3,0,0,0,9,0,0.75,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.520056,5.5198717
jitesh joshi,All-Rounder,5,10,7,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6818857,5.0731616
jitesh joshi,All-Rounder,6,4,6,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6608832,5.376536
jitesh joshi,All-Rounder,7,3,5,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2104115,5.399776
joginder singh narwal,Raider,1,0,2,8,7,1,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.851545,-1.2204561
joginder singh narwal,Raider,2,0,3,11,6,1,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.961842,-1.7617735
joginder singh narwal,Raider,3,0,2,6,5,3,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.398376,-6.344599
joginder singh narwal,Raider,4,0,3,18,6,3,0,0,0,0.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.789489,-5.3736873
joginder singh narwal,Raider,5,0,0,15,11,0,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.964375,-2.311363
joginder singh narwal,Raider,6,0,4,12,5,1,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.649631,-1.9754522
joginder singh narwal,Raider,7,0,3,10,4,2,0,0,0,0.6666666666666666,0.0,Dabang Delhi K.C.,0.0744466800804829,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.569564,0.085751146
k. prapanjan,All-Rounder,1,4,4,2,0,0,0,7,0,0.6666666666666666,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4804766,4.326171
k. prapanjan,All-Rounder,2,10,3,6,0,0,0,4,0,0.8571428571428571,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1401258,2.6748695
k. prapanjan,All-Rounder,3,7,3,4,0,0,0,5,0,0.8,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9809282,3.1826832
k. prapanjan,All-Rounder,4,5,8,11,0,0,0,11,0,0.9166666666666666,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5972905,6.0005
k. prapanjan,All-Rounder,5,6,6,15,0,0,0,5,0,0.9375,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1725836,4.7782063
k. prapanjan,All-Rounder,6,2,5,7,0,0,0,10,0,0.875,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.037742,5.596955
k. prapanjan,All-Rounder,7,4,2,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,Bengal Warriors,0.1624087591240876,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.205034,7.280739
kalimuthu balamahendran,All-Rounder,1,7,4,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4709044,3.475745
kalimuthu balamahendran,All-Rounder,2,6,5,9,0,0,0,6,0,0.9,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.053122,4.3920255
kalimuthu balamahendran,All-Rounder,3,3,5,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3000844,5.248829
kalimuthu balamahendran,All-Rounder,4,3,4,3,0,0,0,4,0,0.75,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1862223,4.1238394
kalimuthu balamahendran,All-Rounder,5,9,4,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.244871,3.2519684
kalimuthu balamahendran,All-Rounder,6,8,7,4,0,0,0,8,0,0.8,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.52568,4.8874598
kalimuthu balamahendran,All-Rounder,7,6,4,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8006046,3.3641884
kamal kishor jat,All-Rounder,1,5,5,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5710483,4.553157
kamal kishor jat,All-Rounder,2,4,3,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1645222,3.2422671
kamal kishor jat,All-Rounder,3,7,7,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.014739,5.4331875
kamal kishor jat,All-Rounder,4,3,1,5,0,0,0,2,0,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2371593,3.711302
kamal kishor jat,All-Rounder,5,7,3,2,0,0,0,8,0,0.6666666666666666,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8308613,3.1397994
kamal kishor jat,All-Rounder,6,9,7,3,0,0,0,7,0,0.75,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5460424,4.8608623
kamal kishor jat,All-Rounder,7,7,9,6,0,0,0,14,0,0.8571428571428571,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2166405,6.286801
kamal singh,Defender,1,0,0,0,0,0,11,14,9,0.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.202099,14.204174
kamal singh,Defender,2,0,0,0,0,0,2,6,10,0.0,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.561941,12.478176
kamal singh,Defender,3,0,0,0,0,0,5,16,5,0.0,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.377615,13.682256
kamal singh,Defender,4,0,0,0,0,0,4,6,11,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95222,12.717376
kamal singh,Defender,5,0,0,0,0,0,2,15,11,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.841532,11.441173
kamal singh,Defender,6,0,0,0,0,0,5,16,1,0.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.974062,14.052256
kamal singh,Defender,7,0,0,0,0,0,4,10,9,0.0,0.5,Telugu Titans,0.0049504950495049506,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.707717,10.717927
kashiling adake,Defender,1,0,0,0,0,0,10,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.085131,15.176105
kashiling adake,Defender,2,0,0,0,0,0,2,17,7,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.974416,11.6939745
kashiling adake,Defender,3,0,0,0,0,0,6,19,6,0.0,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.909073,12.953061
kashiling adake,Defender,4,0,0,0,0,0,3,11,10,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.437003,11.962154
kashiling adake,Defender,5,0,0,0,0,0,4,13,12,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.451588,11.423537
kashiling adake,Defender,6,0,0,0,0,0,7,11,7,0.0,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.101952,14.760573
kashiling adake,Defender,7,0,0,0,0,0,7,11,6,0.0,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.761045,14.850601
kazuhiro takano,Defender,1,0,0,0,0,0,3,6,8,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.388612,12.645698
kazuhiro takano,Defender,2,0,0,0,0,0,6,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.201938,14.7304125
kazuhiro takano,Defender,3,0,0,0,0,0,5,16,11,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.269888,11.907795
kazuhiro takano,Defender,4,0,0,0,0,0,6,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.215314,14.751295
kazuhiro takano,Defender,5,0,0,0,0,0,4,12,6,0.0,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3928733,13.073861
kazuhiro takano,Defender,6,0,0,0,0,0,6,14,2,0.0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.073292,14.257841
kazuhiro takano,Defender,7,0,0,0,0,0,6,8,10,0.0,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.532254,13.318165
kedar lal,Defender,1,0,0,0,0,0,4,11,5,0.0,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6794877,13.745194
kedar lal,Defender,2,0,0,0,0,0,4,16,4,0.0,0.7619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89545,13.385483
kedar lal,Defender,3,0,0,0,0,0,8,9,4,0.0,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.342488,15.516256
kedar lal,Defender,4,0,0,0,0,0,2,11,12,0.0,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.610327,11.849197
kedar lal,Defender,5,0,0,0,0,0,12,16,10,0.0,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.266769,14.02579
kedar lal,Defender,6,0,0,0,0,0,5,16,7,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.228657,11.84277
kedar lal,Defender,7,0,0,0,0,0,4,11,5,0.0,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.658304,13.763158
kiran a,Raider,1,0,3,18,11,3,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.722941,-5.1653757
kiran a,Raider,2,0,4,14,6,3,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.428265,-5.615109
kiran a,Raider,3,0,5,16,8,3,0,0,0,0.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.176547,-5.424802
kiran a,Raider,4,0,2,9,7,5,0,0,0,0.5294117647058824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.09716,-7.566595
kiran a,Raider,5,0,5,12,8,4,0,0,0,0.5714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.349141,-6.802769
kiran a,Raider,6,0,4,15,9,5,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.845053,-7.2660284
kiran a,Raider,7,0,5,10,10,1,0,0,0,0.47619047619047616,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.654145,-2.7139058
krushna madane,All-Rounder,1,5,8,3,0,0,0,7,0,0.75,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1780424,6.441742
krushna madane,All-Rounder,2,2,4,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8239211,4.252284
krushna madane,All-Rounder,3,4,4,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2866266,3.2350566
krushna madane,All-Rounder,4,1,6,4,0,0,0,9,0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1826613,5.759216
krushna madane,All-Rounder,5,7,8,6,0,0,0,4,0,0.8571428571428571,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5639443,6.3826714
krushna madane,All-Rounder,6,8,1,7,0,0,0,10,0,0.875,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.128168,2.4191349
krushna madane,All-Rounder,7,4,5,7,0,0,0,7,0,0.875,0.875,Telugu Titans,0.007425742574257425,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.571909,4.968499
kuldeep,Raider,1,0,5,11,8,5,0,0,0,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.796446,-7.227282
kuldeep,Raider,2,0,2,11,6,2,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.762523,-2.9711933
kuldeep,Raider,3,0,2,18,6,3,0,0,0,0.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.928156,-5.3775554
kuldeep,Raider,4,0,3,17,9,2,0,0,0,0.6296296296296297,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.556113,-3.600578
kuldeep,Raider,5,0,4,8,7,4,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.391128,-6.9481373
kuldeep,Raider,6,0,4,17,6,3,0,0,0,0.7083333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.634024,-5.4306126
kuldeep,Raider,7,0,4,9,6,2,0,0,0,0.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.451702,-2.8403773
kuldeep singh,All-Rounder,1,2,7,9,0,0,0,13,0,0.9,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6564646,6.32133
kuldeep singh,All-Rounder,2,2,3,4,0,0,0,8,0,0.8,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3934757,3.4561672
kuldeep singh,All-Rounder,3,6,6,2,0,0,0,4,0,0.6666666666666666,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.645257,4.826087
kuldeep singh,All-Rounder,4,4,7,2,0,0,0,12,0,0.6666666666666666,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9176211,5.634808
kuldeep singh,All-Rounder,5,7,4,7,0,0,0,10,0,0.875,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5234683,3.2431288
kuldeep singh,All-Rounder,6,7,4,11,0,0,0,2,0,0.9166666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.789923,4.14521
kuldeep singh,All-Rounder,7,4,3,13,0,0,0,11,0,0.9285714285714286,0.9166666666666666,Haryana Steelers,0.012903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2013927,2.9690094
lalit chaudhary,Raider,1,0,1,17,11,1,0,0,0,0.5862068965517241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.879561,-2.4100444
lalit chaudhary,Raider,2,0,1,8,6,2,0,0,0,0.5333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.804616,-2.679837
lalit chaudhary,Raider,3,0,4,13,9,0,0,0,0,0.5652173913043478,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.512322,-2.2025378
lalit chaudhary,Raider,4,0,1,13,8,1,0,0,0,0.5909090909090909,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.785214,-1.9079422
lalit chaudhary,Raider,5,0,4,12,6,2,0,0,0,0.631578947368421,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.558923,-2.8616822
lalit chaudhary,Raider,6,0,1,7,13,3,0,0,0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.177096,-5.936382
lalit chaudhary,Raider,7,0,4,22,8,5,0,0,0,0.7096774193548387,0.0,Gujarat Fortunegiants,0.004962779156327543,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.959354,-7.4374685
lokesh kaushik,Defender,1,0,0,0,0,0,5,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.793617,15.135063
lokesh kaushik,Defender,2,0,0,0,0,0,6,11,4,0.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70614,14.607255
lokesh kaushik,Defender,3,0,0,0,0,0,5,11,11,0.0,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.658891,12.673253
lokesh kaushik,Defender,4,0,0,0,0,0,1,15,7,0.0,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11142,11.753727
lokesh kaushik,Defender,5,0,0,0,0,0,4,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.375548,10.10711
lokesh kaushik,Defender,6,0,0,0,0,0,8,9,8,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.374567,14.409344
lokesh kaushik,Defender,7,0,0,0,0,0,2,7,9,0.0,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.361957,12.474062
m. abishek,All-Rounder,1,7,7,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.234361,4.681139
m. abishek,All-Rounder,2,5,11,9,0,0,0,11,0,0.9,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7228494,6.747087
m. abishek,All-Rounder,3,5,7,9,0,0,0,14,0,0.9,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.438647,5.858175
m. abishek,All-Rounder,4,4,9,7,0,0,0,5,0,0.875,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.020518,6.7076316
m. abishek,All-Rounder,5,5,5,12,0,0,0,7,0,0.9230769230769231,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5928655,4.4534497
m. abishek,All-Rounder,6,5,8,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4953256,6.410108
m. abishek,All-Rounder,7,6,9,5,0,0,0,11,0,0.8333333333333334,0.9166666666666666,Tamil Thalaivas,0.0023094688221709007,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.930063,6.4022613
m. thivakaran,Defender,1,0,0,0,0,0,2,15,4,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.180634,12.232871
m. thivakaran,Defender,2,0,0,0,0,0,6,14,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.115122,12.663667
m. thivakaran,Defender,3,0,0,0,0,0,4,8,5,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.715643,13.7520275
m. thivakaran,Defender,4,0,0,0,0,0,3,13,3,0.0,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33535,13.31795
m. thivakaran,Defender,5,0,0,0,0,0,4,7,7,0.0,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.428809,12.9772215
m. thivakaran,Defender,6,0,0,0,0,0,5,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144919,11.549985
m. thivakaran,Defender,7,0,0,0,0,0,5,7,9,0.0,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.957285,13.226427
mahender singh,Raider,1,0,3,7,6,1,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.670262,-1.0189985
mahender singh,Raider,2,0,1,17,7,2,0,0,0,0.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.402832,-3.179685
mahender singh,Raider,3,0,1,16,9,1,0,0,0,0.6153846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.709394,-2.361487
mahender singh,Raider,4,0,0,10,7,3,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.110233,-6.0435777
mahender singh,Raider,5,0,1,14,12,4,0,0,0,0.5185185185185185,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.079933,-5.9491887
mahender singh,Raider,6,0,1,19,8,5,0,0,0,0.6785714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.875304,-7.6039815
mahender singh,Raider,7,0,4,15,10,3,0,0,0,0.5769230769230769,0.0,Bengaluru Bulls,0.08073394495412844,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.535088,0.10821695
mahendra ganesh rajput,All-Rounder,1,6,6,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.551683,5.1883044
mahendra ganesh rajput,All-Rounder,2,7,1,6,0,0,0,15,0,0.8571428571428571,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6460452,2.5582988
mahendra ganesh rajput,All-Rounder,3,6,5,11,0,0,0,8,0,0.9166666666666666,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.016947,4.451014
mahendra ganesh rajput,All-Rounder,4,4,4,5,0,0,0,9,0,0.8333333333333334,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3256636,4.5763903
mahendra ganesh rajput,All-Rounder,5,4,2,14,0,0,0,14,0,0.9333333333333333,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.237497,2.9753096
mahendra ganesh rajput,All-Rounder,6,5,6,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.167523,5.385008
mahendra ganesh rajput,All-Rounder,7,4,6,8,0,0,0,3,0,0.8888888888888888,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3810859,5.2944894
mahesh goud,Defender,1,0,0,0,0,0,8,18,10,0.0,0.6206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.316392,13.255531
mahesh goud,Defender,2,0,0,0,0,0,3,12,9,0.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22554,11.521998
mahesh goud,Defender,3,0,0,0,0,0,5,16,9,0.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.579661,11.793228
mahesh goud,Defender,4,0,0,0,0,0,9,11,3,0.0,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.727144,15.388008
mahesh goud,Defender,5,0,0,0,0,0,3,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.905339,12.215566
mahesh goud,Defender,6,0,0,0,0,0,7,13,8,0.0,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.519142,13.664874
mahesh goud,Defender,7,0,0,0,0,0,3,7,8,0.0,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.295054,12.601715
mahesh maruti magdum,All-Rounder,1,2,4,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6891136,4.341269
mahesh maruti magdum,All-Rounder,2,8,6,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.322645,4.57334
mahesh maruti magdum,All-Rounder,3,4,2,12,0,0,0,12,0,0.9230769230769231,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1810927,2.924478
mahesh maruti magdum,All-Rounder,4,6,2,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1668725,2.75886
mahesh maruti magdum,All-Rounder,5,6,9,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8940983,6.463391
mahesh maruti magdum,All-Rounder,6,4,3,8,0,0,0,9,0,0.8888888888888888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2648404,3.2417414
mahesh maruti magdum,All-Rounder,7,5,3,8,0,0,0,9,0,0.8888888888888888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7688677,3.0066202
mahipal narwal,Raider,1,0,4,11,6,0,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19177,-1.8556336
mahipal narwal,Raider,2,0,2,11,7,2,0,0,0,0.5789473684210527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.745015,-3.0367732
mahipal narwal,Raider,3,0,2,8,3,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.173111,-2.3980274
mahipal narwal,Raider,4,0,2,14,6,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1963215,-3.0421786
