player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate
rajesh narwal,Raider,2,0,2,15,10,2,0,0,0,0.5769230769230769,0.0
rajesh narwal,Raider,3,0,2,14,7,1,0,0,0,0.6363636363636364,0.0
rajesh narwal,Raider,4,0,2,10,11,4,0,0,0,0.45454545454545453,0.0
rajesh narwal,Raider,5,0,2,12,7,3,0,0,0,0.6,0.0
rajesh narwal,Raider,6,0,1,14,5,1,0,0,0,0.7,0.0
rajesh narwal,Raider,7,0,1,11,6,2,0,0,0,0.6111111111111112,0.0
rajnish,Defender,1,0,0,0,0,0,9,13,8,0.0,0.5909090909090909
rajnish,Defender,2,0,0,0,0,0,2,16,9,0.0,0.6153846153846154
rajnish,Defender,3,0,0,0,0,0,5,15,1,0.0,0.8823529411764706
rajnish,Defender,4,0,0,0,0,0,4,20,3,0.0,0.8333333333333334
rajnish,Defender,5,0,0,0,0,0,8,11,16,0.0,0.39285714285714285
rajnish,Defender,6,0,0,0,0,0,6,14,7,0.0,0.6363636363636364
rajnish,Defender,7,0,0,0,0,0,10,14,7,0.0,0.6363636363636364
raju lal choudhary,All-Rounder,1,3,6,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091
raju lal choudhary,All-Rounder,2,7,3,5,0,0,0,12,0,0.8333333333333334,0.9230769230769231
raju lal choudhary,All-Rounder,3,10,4,7,0,0,0,8,0,0.875,0.8888888888888888
raju lal choudhary,All-Rounder,4,4,7,7,0,0,0,9,0,0.875,0.9
raju lal choudhary,All-Rounder,5,6,5,9,0,0,0,11,0,0.9,0.9166666666666666
raju lal choudhary,All-Rounder,6,5,2,10,0,0,0,7,0,0.9090909090909091,0.875
raju lal choudhary,All-Rounder,7,9,3,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091
rakesh gowda,Defender,1,0,0,0,0,0,4,15,8,0.0,0.625
rakesh gowda,Defender,2,0,0,0,0,0,5,16,5,0.0,0.7272727272727273
rakesh gowda,Defender,3,0,0,0,0,0,9,10,10,0.0,0.47619047619047616
rakesh gowda,Defender,4,0,0,0,0,0,6,12,7,0.0,0.6
rakesh gowda,Defender,5,0,0,0,0,0,8,8,7,0.0,0.5
rakesh gowda,Defender,6,0,0,0,0,0,7,9,6,0.0,0.5625
rakesh gowda,Defender,7,0,0,0,0,0,3,10,11,0.0,0.45454545454545453
rakesh kumar,Raider,1,0,4,12,11,3,0,0,0,0.5,0.0
rakesh kumar,Raider,2,0,6,12,3,3,0,0,0,0.75,0.0
rakesh kumar,Raider,3,0,1,14,6,2,0,0,0,0.6666666666666666,0.0
rakesh kumar,Raider,4,0,3,8,6,3,0,0,0,0.5333333333333333,0.0
rakesh kumar,Raider,5,0,1,14,9,5,0,0,0,0.5833333333333334,0.0
rakesh kumar,Raider,6,0,1,12,10,5,0,0,0,0.5217391304347826,0.0
rakesh kumar,Raider,7,0,1,8,10,1,0,0,0,0.42105263157894735,0.0
rakesh narwal,Raider,1,0,3,15,7,2,0,0,0,0.6521739130434783,0.0
rakesh narwal,Raider,2,0,2,7,8,1,0,0,0,0.4375,0.0
rakesh narwal,Raider,3,0,3,9,4,3,0,0,0,0.6428571428571429,0.0
rakesh narwal,Raider,4,0,4,8,3,4,0,0,0,0.6666666666666666,0.0
rakesh narwal,Raider,5,0,1,15,14,3,0,0,0,0.5,0.0
rakesh narwal,Raider,6,0,3,9,5,7,0,0,0,0.6,0.0
rakesh narwal,Raider,7,0,2,8,6,1,0,0,0,0.5333333333333333,0.0
rakesh singh kumar,All-Rounder,1,3,8,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888
rakesh singh kumar,All-Rounder,2,6,3,7,0,0,0,4,0,0.875,0.8
rakesh singh kumar,All-Rounder,3,3,1,11,0,0,0,9,0,0.9166666666666666,0.9
rakesh singh kumar,All-Rounder,4,7,6,7,0,0,0,11,0,0.875,0.9166666666666666
rakesh singh kumar,All-Rounder,5,10,6,14,0,0,0,8,0,0.9333333333333333,0.8888888888888888
rakesh singh kumar,All-Rounder,6,2,7,7,0,0,0,7,0,0.875,0.875
rakesh singh kumar,All-Rounder,7,9,4,4,0,0,0,9,0,0.8,0.9
rakshith,Defender,1,0,0,0,0,0,3,18,10,0.0,0.6206896551724138
rakshith,Defender,2,0,0,0,0,0,1,16,5,0.0,0.7272727272727273
rakshith,Defender,3,0,0,0,0,0,7,16,7,0.0,0.6666666666666666
rakshith,Defender,4,0,0,0,0,0,7,8,11,0.0,0.4
rakshith,Defender,5,0,0,0,0,0,6,14,2,0.0,0.8235294117647058
rakshith,Defender,6,0,0,0,0,0,6,11,9,0.0,0.5238095238095238
rakshith,Defender,7,0,0,0,0,0,7,12,5,0.0,0.6666666666666666
ram kumar sah,All-Rounder,1,3,7,11,0,0,0,7,0,0.9166666666666666,0.875
ram kumar sah,All-Rounder,2,4,4,4,0,0,0,7,0,0.8,0.875
ram kumar sah,All-Rounder,3,5,5,9,0,0,0,5,0,0.9,0.8333333333333334
ram kumar sah,All-Rounder,4,6,5,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334
ram kumar sah,All-Rounder,5,7,6,11,0,0,0,10,0,0.9166666666666666,0.9090909090909091
ram kumar sah,All-Rounder,6,6,5,9,0,0,0,11,0,0.9,0.9166666666666666
ram kumar sah,All-Rounder,7,1,2,7,0,0,0,4,0,0.875,0.8
ran singh,All-Rounder,1,5,8,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
ran singh,All-Rounder,2,5,4,6,0,0,0,9,0,0.8571428571428571,0.9
ran singh,All-Rounder,3,1,5,8,0,0,0,7,0,0.8888888888888888,0.875
ran singh,All-Rounder,4,4,5,7,0,0,0,12,0,0.875,0.9230769230769231
ran singh,All-Rounder,5,3,4,7,0,0,0,7,0,0.875,0.875
ran singh,All-Rounder,6,3,3,7,0,0,0,7,0,0.875,0.875
ran singh,All-Rounder,7,5,6,3,0,0,0,7,0,0.75,0.875
ravi dalal,Defender,1,0,0,0,0,0,4,9,7,0.0,0.5294117647058824
ravi dalal,Defender,2,0,0,0,0,0,3,15,10,0.0,0.5769230769230769
ravi dalal,Defender,3,0,0,0,0,0,7,16,7,0.0,0.6666666666666666
ravi dalal,Defender,4,0,0,0,0,0,6,9,9,0.0,0.47368421052631576
ravi dalal,Defender,5,0,0,0,0,0,3,20,8,0.0,0.6896551724137931
ravi dalal,Defender,6,0,0,0,0,0,4,16,4,0.0,0.7619047619047619
ravi dalal,Defender,7,0,0,0,0,0,7,10,10,0.0,0.47619047619047616
ravi kumar,All-Rounder,1,6,9,7,0,0,0,8,0,0.875,0.8888888888888888
ravi kumar,All-Rounder,2,3,5,9,0,0,0,5,0,0.9,0.8333333333333334
ravi kumar,All-Rounder,3,11,9,4,0,0,0,10,0,0.8,0.9090909090909091
ravi kumar,All-Rounder,4,6,6,4,0,0,0,9,0,0.8,0.9
ravi kumar,All-Rounder,5,3,6,9,0,0,0,11,0,0.9,0.9166666666666666
ravi kumar,All-Rounder,6,6,6,7,0,0,0,8,0,0.875,0.8888888888888888
ravi kumar,All-Rounder,7,5,4,3,0,0,0,5,0,0.75,0.8333333333333334
ravi v.,All-Rounder,1,4,8,3,0,0,0,10,0,0.75,0.9090909090909091
ravi v.,All-Rounder,2,5,3,7,0,0,0,12,0,0.875,0.9230769230769231
ravi v.,All-Rounder,3,4,5,7,0,0,0,9,0,0.875,0.9
ravi v.,All-Rounder,4,2,4,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
ravi v.,All-Rounder,5,6,5,8,0,0,0,7,0,0.8888888888888888,0.875
ravi v.,All-Rounder,6,5,9,6,0,0,0,9,0,0.8571428571428571,0.9
ravi v.,All-Rounder,7,2,5,9,0,0,0,8,0,0.9,0.8888888888888888
ravinandan g.m.,Raider,1,0,1,13,6,1,0,0,0,0.65,0.0
ravinandan g.m.,Raider,2,0,3,15,3,2,0,0,0,0.7894736842105263,0.0
ravinandan g.m.,Raider,3,0,1,12,5,1,0,0,0,0.6666666666666666,0.0
ravinandan g.m.,Raider,4,0,2,11,9,1,0,0,0,0.5238095238095238,0.0
ravinandan g.m.,Raider,5,0,2,15,4,3,0,0,0,0.75,0.0
ravinandan g.m.,Raider,6,0,4,17,8,0,0,0,0,0.6538461538461539,0.0
ravinandan g.m.,Raider,7,0,2,9,6,1,0,0,0,0.5625,0.0
ravinder,Defender,1,0,0,0,0,0,5,10,6,0.0,0.5882352941176471
ravinder,Defender,2,0,0,0,0,0,4,13,9,0.0,0.5652173913043478
ravinder,Defender,3,0,0,0,0,0,3,8,8,0.0,0.47058823529411764
ravinder,Defender,4,0,0,0,0,0,3,13,5,0.0,0.6842105263157895
ravinder,Defender,5,0,0,0,0,0,3,14,12,0.0,0.5185185185185185
ravinder,Defender,6,0,0,0,0,0,5,15,10,0.0,0.5769230769230769
ravinder,Defender,7,0,0,0,0,0,2,9,3,0.0,0.6923076923076923
ravinder kumar,Defender,1,0,0,0,0,0,2,11,8,0.0,0.55
ravinder kumar,Defender,2,0,0,0,0,0,6,10,9,0.0,0.5
ravinder kumar,Defender,3,0,0,0,0,0,5,17,7,0.0,0.68
ravinder kumar,Defender,4,0,0,0,0,0,8,15,9,0.0,0.6
ravinder kumar,Defender,5,0,0,0,0,0,7,12,11,0.0,0.5
ravinder kumar,Defender,6,0,0,0,0,0,5,21,9,0.0,0.6774193548387096
ravinder kumar,Defender,7,0,0,0,0,0,1,11,7,0.0,0.5789473684210527
ravinder pahal,All-Rounder,1,6,6,12,0,0,0,7,0,0.9230769230769231,0.875
ravinder pahal,All-Rounder,2,5,8,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
ravinder pahal,All-Rounder,3,4,3,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
ravinder pahal,All-Rounder,4,6,1,9,0,0,0,6,0,0.9,0.8571428571428571
ravinder pahal,All-Rounder,5,5,10,8,0,0,0,9,0,0.8888888888888888,0.9
ravinder pahal,All-Rounder,6,2,6,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
ravinder pahal,All-Rounder,7,0,10,6,0,0,0,2,0,0.8571428571428571,0.6666666666666666
ravindra ramesh kumawat,All-Rounder,1,10,5,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
ravindra ramesh kumawat,All-Rounder,2,4,8,3,0,0,0,14,0,0.75,0.9333333333333333
ravindra ramesh kumawat,All-Rounder,3,6,6,7,0,0,0,9,0,0.875,0.9
ravindra ramesh kumawat,All-Rounder,4,6,7,14,0,0,0,9,0,0.9333333333333333,0.9
ravindra ramesh kumawat,All-Rounder,5,8,5,12,0,0,0,16,0,0.9230769230769231,0.9411764705882353
ravindra ramesh kumawat,All-Rounder,6,5,4,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
ravindra ramesh kumawat,All-Rounder,7,5,2,8,0,0,0,3,0,0.8888888888888888,0.75
ravit kumar,All-Rounder,1,2,6,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
ravit kumar,All-Rounder,2,7,5,15,0,0,0,5,0,0.9375,0.8333333333333334
ravit kumar,All-Rounder,3,7,2,4,0,0,0,9,0,0.8,0.9
ravit kumar,All-Rounder,4,7,8,5,0,0,0,4,0,0.8333333333333334,0.8
ravit kumar,All-Rounder,5,3,8,1,0,0,0,4,0,0.5,0.8
ravit kumar,All-Rounder,6,7,10,4,0,0,0,7,0,0.8,0.875
ravit kumar,All-Rounder,7,9,6,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
rinku narwal,All-Rounder,1,5,3,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666
rinku narwal,All-Rounder,2,4,5,1,0,0,0,10,0,0.5,0.9090909090909091
rinku narwal,All-Rounder,3,5,5,6,0,0,0,7,0,0.8571428571428571,0.875
rinku narwal,All-Rounder,4,6,6,14,0,0,0,5,0,0.9333333333333333,0.8333333333333334
rinku narwal,All-Rounder,5,5,5,6,0,0,0,13,0,0.8571428571428571,0.9285714285714286
rinku narwal,All-Rounder,6,9,7,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
rinku narwal,All-Rounder,7,5,4,7,0,0,0,4,0,0.875,0.8
rishank devadiga,Raider,1,0,1,12,8,5,0,0,0,0.5714285714285714,0.0
rishank devadiga,Raider,2,0,3,21,4,2,0,0,0,0.8076923076923077,0.0
rishank devadiga,Raider,3,0,4,12,3,1,0,0,0,0.75,0.0
rishank devadiga,Raider,4,0,1,13,7,2,0,0,0,0.6190476190476191,0.0
rishank devadiga,Raider,5,0,3,22,10,2,0,0,0,0.6666666666666666,0.0
rishank devadiga,Raider,6,0,3,14,11,1,0,0,0,0.5384615384615384,0.0
rishank devadiga,Raider,7,0,2,10,6,3,0,0,0,0.5882352941176471,0.0
rohit,Raider,1,0,4,7,1,2,0,0,0,0.7777777777777778,0.0
rohit,Raider,2,0,3,9,9,1,0,0,0,0.47368421052631576,0.0
rohit,Raider,3,0,3,12,12,3,0,0,0,0.48,0.0
rohit,Raider,4,0,1,11,8,3,0,0,0,0.55,0.0
rohit,Raider,5,0,2,17,8,5,0,0,0,0.6538461538461539,0.0
rohit,Raider,6,0,1,21,14,0,0,0,0,0.5833333333333334,0.0
rohit,Raider,7,0,1,9,11,4,0,0,0,0.42857142857142855,0.0
rohit baliyan,All-Rounder,1,5,2,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
rohit baliyan,All-Rounder,2,7,4,10,0,0,0,7,0,0.9090909090909091,0.875
rohit baliyan,All-Rounder,3,7,8,9,0,0,0,10,0,0.9,0.9090909090909091
rohit baliyan,All-Rounder,4,5,7,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091
rohit baliyan,All-Rounder,5,5,8,6,0,0,0,7,0,0.8571428571428571,0.875
rohit baliyan,All-Rounder,6,8,7,8,0,0,0,7,0,0.8888888888888888,0.875
rohit baliyan,All-Rounder,7,2,6,7,0,0,0,3,0,0.875,0.75
rohit gulia,Defender,1,0,0,0,0,0,2,16,11,0.0,0.5714285714285714
rohit gulia,Defender,2,0,0,0,0,0,4,9,5,0.0,0.6
rohit gulia,Defender,3,0,0,0,0,0,6,7,9,0.0,0.4117647058823529
rohit gulia,Defender,4,0,0,0,0,0,4,13,6,0.0,0.65
rohit gulia,Defender,5,0,0,0,0,0,6,8,11,0.0,0.4
rohit gulia,Defender,6,0,0,0,0,0,3,18,6,0.0,0.72
rohit gulia,Defender,7,0,0,0,0,0,2,10,5,0.0,0.625
rohit kumar,All-Rounder,1,5,7,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
rohit kumar,All-Rounder,2,7,4,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
rohit kumar,All-Rounder,3,11,3,7,0,0,0,6,0,0.875,0.8571428571428571
rohit kumar,All-Rounder,4,4,6,4,0,0,0,5,0,0.8,0.8333333333333334
rohit kumar,All-Rounder,5,5,5,10,0,0,0,9,0,0.9090909090909091,0.9
rohit kumar,All-Rounder,6,6,10,8,0,0,0,4,0,0.8888888888888888,0.8
rohit kumar,All-Rounder,7,4,5,7,0,0,0,9,0,0.875,0.9
rohit kumar choudary,All-Rounder,1,8,2,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
rohit kumar choudary,All-Rounder,2,4,7,7,0,0,0,3,0,0.875,0.75
rohit kumar choudary,All-Rounder,3,4,5,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
rohit kumar choudary,All-Rounder,4,7,4,5,0,0,0,7,0,0.8333333333333334,0.875
rohit kumar choudary,All-Rounder,5,6,5,14,0,0,0,4,0,0.9333333333333333,0.8
rohit kumar choudary,All-Rounder,6,3,5,4,0,0,0,7,0,0.8,0.875
rohit kumar choudary,All-Rounder,7,2,3,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091
rohit kumar prajapat,Raider,1,0,4,15,6,2,0,0,0,0.6818181818181818,0.0
rohit kumar prajapat,Raider,2,0,2,16,13,4,0,0,0,0.5333333333333333,0.0
rohit kumar prajapat,Raider,3,0,3,12,11,2,0,0,0,0.5,0.0
rohit kumar prajapat,Raider,4,0,0,16,9,2,0,0,0,0.6153846153846154,0.0
rohit kumar prajapat,Raider,5,0,3,12,7,3,0,0,0,0.6,0.0
rohit kumar prajapat,Raider,6,0,3,10,10,3,0,0,0,0.47619047619047616,0.0
rohit kumar prajapat,Raider,7,0,3,14,15,2,0,0,0,0.4666666666666667,0.0
rohit rana,All-Rounder,1,5,5,5,0,0,0,7,0,0.8333333333333334,0.875
rohit rana,All-Rounder,2,3,4,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
rohit rana,All-Rounder,3,4,4,5,0,0,0,9,0,0.8333333333333334,0.9
rohit rana,All-Rounder,4,7,3,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
rohit rana,All-Rounder,5,4,3,9,0,0,0,2,0,0.9,0.6666666666666666
rohit rana,All-Rounder,6,5,3,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
rohit rana,All-Rounder,7,8,2,7,0,0,0,10,0,0.875,0.9090909090909091
rupesh tomar,All-Rounder,1,3,5,9,0,0,0,4,0,0.9,0.8
rupesh tomar,All-Rounder,2,7,5,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
rupesh tomar,All-Rounder,3,3,2,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571
rupesh tomar,All-Rounder,4,4,10,7,0,0,0,8,0,0.875,0.8888888888888888
rupesh tomar,All-Rounder,5,8,6,5,0,0,0,11,0,0.8333333333333334,0.9166666666666666
rupesh tomar,All-Rounder,6,7,4,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
rupesh tomar,All-Rounder,7,10,8,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
ruturaj shivaji koravi,All-Rounder,1,4,2,8,0,0,0,3,0,0.8888888888888888,0.75
ruturaj shivaji koravi,All-Rounder,2,5,2,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
ruturaj shivaji koravi,All-Rounder,3,5,5,2,0,0,0,10,0,0.6666666666666666,0.9090909090909091
ruturaj shivaji koravi,All-Rounder,4,5,6,7,0,0,0,6,0,0.875,0.8571428571428571
ruturaj shivaji koravi,All-Rounder,5,2,5,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
ruturaj shivaji koravi,All-Rounder,6,3,8,5,0,0,0,13,0,0.8333333333333334,0.9285714285714286
ruturaj shivaji koravi,All-Rounder,7,2,7,7,0,0,0,5,0,0.875,0.8333333333333334
s mahalingam,Raider,1,0,5,13,10,1,0,0,0,0.5416666666666666,0.0
s mahalingam,Raider,2,0,3,6,5,1,0,0,0,0.5,0.0
s mahalingam,Raider,3,0,0,17,6,1,0,0,0,0.7083333333333334,0.0
s mahalingam,Raider,4,0,3,12,8,2,0,0,0,0.5714285714285714,0.0
s mahalingam,Raider,5,0,3,13,2,1,0,0,0,0.8125,0.0
s mahalingam,Raider,6,0,3,12,6,2,0,0,0,0.631578947368421,0.0
s mahalingam,Raider,7,0,2,21,4,3,0,0,0,0.8076923076923077,0.0
sachin,All-Rounder,1,5,4,7,0,0,0,6,0,0.875,0.8571428571428571
sachin,All-Rounder,2,2,5,8,0,0,0,7,0,0.8888888888888888,0.875
sachin,All-Rounder,3,3,2,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
sachin,All-Rounder,4,3,3,9,0,0,0,7,0,0.9,0.875
sachin,All-Rounder,5,3,7,3,0,0,0,13,0,0.75,0.9285714285714286
sachin,All-Rounder,6,2,2,9,0,0,0,14,0,0.9,0.9333333333333333
sachin,All-Rounder,7,6,2,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
sachin khambe,Defender,1,0,0,0,0,0,4,16,4,0.0,0.7619047619047619
sachin khambe,Defender,2,0,0,0,0,0,10,12,5,0.0,0.6666666666666666
sachin khambe,Defender,3,0,0,0,0,0,6,11,8,0.0,0.55
sachin khambe,Defender,4,0,0,0,0,0,3,17,7,0.0,0.68
sachin khambe,Defender,5,0,0,0,0,0,6,13,4,0.0,0.7222222222222222
sachin khambe,Defender,6,0,0,0,0,0,2,12,9,0.0,0.5454545454545454
sachin khambe,Defender,7,0,0,0,0,0,6,13,7,0.0,0.6190476190476191
sachin kumar,Raider,1,0,3,17,6,2,0,0,0,0.7083333333333334,0.0
sachin kumar,Raider,2,0,4,9,5,4,0,0,0,0.6,0.0
sachin kumar,Raider,3,0,1,15,8,5,0,0,0,0.625,0.0
sachin kumar,Raider,4,0,1,15,7,2,0,0,0,0.6521739130434783,0.0
sachin kumar,Raider,5,0,3,22,8,2,0,0,0,0.7096774193548387,0.0
sachin kumar,Raider,6,0,4,10,9,4,0,0,0,0.5,0.0
sachin kumar,Raider,7,0,2,17,7,1,0,0,0,0.68,0.0
sachin narwal,Raider,1,0,1,8,7,2,0,0,0,0.5,0.0
sachin narwal,Raider,2,0,2,14,5,3,0,0,0,0.7,0.0
sachin narwal,Raider,3,0,5,13,8,7,0,0,0,0.5909090909090909,0.0
sachin narwal,Raider,4,0,3,15,6,0,0,0,0,0.6818181818181818,0.0
sachin narwal,Raider,5,0,7,17,11,0,0,0,0,0.5862068965517241,0.0
sachin narwal,Raider,6,0,0,11,5,1,0,0,0,0.6470588235294118,0.0
sachin narwal,Raider,7,0,2,9,6,2,0,0,0,0.5625,0.0
sachin shingade,All-Rounder,1,4,11,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
sachin shingade,All-Rounder,2,5,3,3,0,0,0,8,0,0.75,0.8888888888888888
sachin shingade,All-Rounder,3,6,8,4,0,0,0,10,0,0.8,0.9090909090909091
sachin shingade,All-Rounder,4,10,5,5,0,0,0,7,0,0.8333333333333334,0.875
sachin shingade,All-Rounder,5,5,6,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
sachin shingade,All-Rounder,6,5,2,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
sachin shingade,All-Rounder,7,3,7,7,0,0,0,5,0,0.875,0.8333333333333334
sachin tanwar,Defender,1,0,0,0,0,0,3,16,5,0.0,0.7272727272727273
sachin tanwar,Defender,2,0,0,0,0,0,6,15,6,0.0,0.6818181818181818
sachin tanwar,Defender,3,0,0,0,0,0,2,5,6,0.0,0.4166666666666667
sachin tanwar,Defender,4,0,0,0,0,0,5,13,8,0.0,0.5909090909090909
sachin tanwar,Defender,5,0,0,0,0,0,5,13,9,0.0,0.5652173913043478
sachin tanwar,Defender,6,0,0,0,0,0,4,19,7,0.0,0.7037037037037037
sachin tanwar,Defender,7,0,0,0,0,0,2,14,9,0.0,0.5833333333333334
sachin vittala,Defender,1,0,0,0,0,0,5,11,10,0.0,0.5
sachin vittala,Defender,2,0,0,0,0,0,3,19,6,0.0,0.7307692307692307
sachin vittala,Defender,3,0,0,0,0,0,4,15,2,0.0,0.8333333333333334
sachin vittala,Defender,4,0,0,0,0,0,5,23,3,0.0,0.8518518518518519
sachin vittala,Defender,5,0,0,0,0,0,6,11,11,0.0,0.4782608695652174
sachin vittala,Defender,6,0,0,0,0,0,3,10,4,0.0,0.6666666666666666
sachin vittala,Defender,7,0,0,0,0,0,8,8,8,0.0,0.47058823529411764
saeid ghaffari,Raider,1,0,1,9,13,5,0,0,0,0.391304347826087,0.0
saeid ghaffari,Raider,2,0,0,7,6,2,0,0,0,0.5,0.0
saeid ghaffari,Raider,3,0,7,15,7,2,0,0,0,0.6521739130434783,0.0
saeid ghaffari,Raider,4,0,2,9,3,1,0,0,0,0.6923076923076923,0.0
saeid ghaffari,Raider,5,0,1,15,10,5,0,0,0,0.5769230769230769,0.0
saeid ghaffari,Raider,6,0,6,13,11,1,0,0,0,0.52,0.0
saeid ghaffari,Raider,7,0,1,11,5,1,0,0,0,0.6470588235294118,0.0
sagar,Defender,1,0,0,0,0,0,5,11,2,0.0,0.7857142857142857
sagar,Defender,2,0,0,0,0,0,4,8,6,0.0,0.5333333333333333
sagar,Defender,3,0,0,0,0,0,6,9,7,0.0,0.5294117647058824
sagar,Defender,4,0,0,0,0,0,6,20,13,0.0,0.5882352941176471
sagar,Defender,5,0,0,0,0,0,9,19,12,0.0,0.59375
sagar,Defender,6,0,0,0,0,0,6,8,5,0.0,0.5714285714285714
sagar,Defender,7,0,0,0,0,0,6,15,9,0.0,0.6
sagar b krishna,All-Rounder,1,2,4,10,0,0,0,2,0,0.9090909090909091,0.6666666666666666
sagar b krishna,All-Rounder,2,2,5,10,0,0,0,9,0,0.9090909090909091,0.9
sagar b krishna,All-Rounder,3,3,5,6,0,0,0,3,0,0.8571428571428571,0.75
sagar b krishna,All-Rounder,4,7,4,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
sagar b krishna,All-Rounder,5,3,4,6,0,0,0,15,0,0.8571428571428571,0.9375
sagar b krishna,All-Rounder,6,4,5,3,0,0,0,13,0,0.75,0.9285714285714286
sagar b krishna,All-Rounder,7,4,5,11,0,0,0,6,0,0.9166666666666666,0.8571428571428571
sagar khatale,Defender,1,0,0,0,0,0,2,14,9,0.0,0.5833333333333334
sagar khatale,Defender,2,0,0,0,0,0,7,15,12,0.0,0.5357142857142857
sagar khatale,Defender,3,0,0,0,0,0,8,17,7,0.0,0.68
sagar khatale,Defender,4,0,0,0,0,0,2,19,5,0.0,0.76
sagar khatale,Defender,5,0,0,0,0,0,4,17,10,0.0,0.6071428571428571
sagar khatale,Defender,6,0,0,0,0,0,2,14,15,0.0,0.4666666666666667
sagar khatale,Defender,7,0,0,0,0,0,4,17,11,0.0,0.5862068965517241
samarjeet singh,All-Rounder,1,3,3,8,0,0,0,7,0,0.8888888888888888,0.875
samarjeet singh,All-Rounder,2,3,5,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666
samarjeet singh,All-Rounder,3,3,8,8,0,0,0,9,0,0.8888888888888888,0.9
samarjeet singh,All-Rounder,4,6,5,4,0,0,0,10,0,0.8,0.9090909090909091
samarjeet singh,All-Rounder,5,11,3,11,0,0,0,6,0,0.9166666666666666,0.8571428571428571
samarjeet singh,All-Rounder,6,5,5,7,0,0,0,7,0,0.875,0.875
samarjeet singh,All-Rounder,7,4,2,7,0,0,0,10,0,0.875,0.9090909090909091
sandeep,Defender,1,0,0,0,0,0,2,9,11,0.0,0.42857142857142855
sandeep,Defender,2,0,0,0,0,0,4,19,4,0.0,0.7916666666666666
sandeep,Defender,3,0,0,0,0,0,2,9,7,0.0,0.5294117647058824
sandeep,Defender,4,0,0,0,0,0,2,8,11,0.0,0.4
sandeep,Defender,5,0,0,0,0,0,3,6,10,0.0,0.35294117647058826
sandeep,Defender,6,0,0,0,0,0,2,12,6,0.0,0.631578947368421
sandeep,Defender,7,0,0,0,0,0,5,9,6,0.0,0.5625
sandeep kandola,Raider,1,0,4,18,9,2,0,0,0,0.6428571428571429,0.0
sandeep kandola,Raider,2,0,3,15,9,5,0,0,0,0.6,0.0
sandeep kandola,Raider,3,0,0,18,8,2,0,0,0,0.6666666666666666,0.0
sandeep kandola,Raider,4,0,5,12,5,2,0,0,0,0.6666666666666666,0.0
sandeep kandola,Raider,5,0,3,11,14,0,0,0,0,0.4230769230769231,0.0
sandeep kandola,Raider,6,0,2,16,8,1,0,0,0,0.64,0.0
sandeep kandola,Raider,7,0,1,20,12,3,0,0,0,0.6060606060606061,0.0
sandeep kumar dhull,Defender,1,0,0,0,0,0,9,5,4,0.0,0.5
sandeep kumar dhull,Defender,2,0,0,0,0,0,2,17,11,0.0,0.5862068965517241
sandeep kumar dhull,Defender,3,0,0,0,0,0,7,6,5,0.0,0.5
sandeep kumar dhull,Defender,4,0,0,0,0,0,4,18,9,0.0,0.6428571428571429
sandeep kumar dhull,Defender,5,0,0,0,0,0,8,16,11,0.0,0.5714285714285714
sandeep kumar dhull,Defender,6,0,0,0,0,0,4,20,6,0.0,0.7407407407407407
